  -0.02 A-V:-1340884514.485 fd=   0 aq=  119KB vq=    1KB sq=    0B f=0/0   
   0.01 A-V:-1340884514.485 fd=   0 aq= 1692KB vq=    1KB sq=    0B f=0/0   
   8.06 A-V: -0.238 fd=   0 aq= 2163KB vq=    0KB sq=    0B f=0/0   
   8.09 A-V: -0.235 fd=   0 aq= 2162KB vq=    0KB sq=    0B f=0/0   
   8.12 A-V: -0.235 fd=   0 aq= 2161KB vq=    0KB sq=    0B f=0/0   
   8.15 A-V: -0.233 fd=   0 aq= 2161KB vq=    0KB sq=    0B f=0/0   
   8.17 A-V: -0.241 fd=   0 aq= 2160KB vq=    0KB sq=    0B f=0/0   
   8.21 A-V: -0.240 fd=   0 aq= 2160KB vq=    0KB sq=    0B f=0/0   
   8.24 A-V: -0.239 fd=   0 aq= 2159KB vq=    0KB sq=    0B f=0/0   
   8.27 A-V: -0.237 fd=   0 aq= 2159KB vq=    0KB sq=    0B f=0/0   
   8.32 A-V: -0.234 fd=   0 aq= 2157KB vq=    0KB sq=    0B f=0/0   
   8.35 A-V: -0.233 fd=   0 aq= 2157KB vq=    0KB sq=    0B f=0/0   
   8.39 A-V: -0.231 fd=   0 aq= 2156KB vq=    0KB sq=    0B f=0/0   
   8.42 A-V: -0.230 fd=   0 aq= 2156KB vq=    0KB sq=    0B f=0/0   
   8.45 A-V: -0.229 fd=   0 aq= 2155KB vq=    0KB sq=    0B f=0/0   
   8.48 A-V: -0.228 fd=   0 aq= 2155KB vq=    0KB sq=    0B f=0/0   
   8.50 A-V: -0.237 fd=   0 aq= 2154KB vq=    0KB sq=    0B f=0/0   
   8.53 A-V: -0.236 fd=   0 aq= 2154KB vq=    0KB sq=    0B f=0/0   
   8.56 A-V: -0.234 fd=   0 aq= 2153KB vq=    0KB sq=    0B f=0/0   
   8.59 A-V: -0.233 fd=   0 aq= 2152KB vq=    0KB sq=    0B f=0/0   
   8.63 A-V: -0.231 fd=   0 aq= 2152KB vq=    0KB sq=    0B f=0/0   
   8.65 A-V: -0.240 fd=   0 aq= 2151KB vq=    0KB sq=    0B f=0/0   
   8.68 A-V: -0.238 fd=   0 aq= 2151KB vq=    0KB sq=    0B f=0/0   
   8.71 A-V: -0.237 fd=   0 aq= 2150KB vq=    0KB sq=    0B f=0/0   
   8.74 A-V: -0.235 fd=   0 aq= 2150KB vq=    0KB sq=    0B f=0/0   
   8.78 A-V: -0.234 fd=   0 aq= 2149KB vq=    0KB sq=    0B f=0/0   
   8.80 A-V: -0.242 fd=   0 aq= 2149KB vq=    0KB sq=    0B f=0/0   
   8.83 A-V: -0.242 fd=   0 aq= 2148KB vq=    0KB sq=    0B f=0/0   
   8.86 A-V: -0.239 fd=   0 aq= 2147KB vq=    0KB sq=    0B f=0/0   
   8.89 A-V: -0.238 fd=   0 aq= 2147KB vq=    0KB sq=    0B f=0/0   
   8.92 A-V: -0.236 fd=   0 aq= 2146KB vq=    0KB sq=    0B f=0/0   
   8.96 A-V: -0.225 fd=   0 aq= 2146KB vq=    0KB sq=    0B f=0/0   
   8.99 A-V: -0.233 fd=   0 aq= 2145KB vq=    0KB sq=    0B f=0/0   
   9.02 A-V: -0.233 fd=   0 aq= 2145KB vq=    0KB sq=    0B f=0/0   
   9.05 A-V: -0.230 fd=   0 aq= 2144KB vq=    0KB sq=    0B f=0/0   
   9.08 A-V: -0.229 fd=   0 aq= 2143KB vq=    0KB sq=    0B f=0/0   
   9.11 A-V: -0.229 fd=   0 aq= 2143KB vq=    0KB sq=    0B f=0/0   
   9.13 A-V: -0.237 fd=   0 aq= 2142KB vq=    0KB sq=    0B f=0/0   
   9.16 A-V: -0.236 fd=   0 aq= 2141KB vq=    0KB sq=    0B f=0/0   
   9.20 A-V: -0.234 fd=   0 aq= 2141KB vq=    0KB sq=    0B f=0/0   
   9.23 A-V: -0.233 fd=   0 aq= 2141KB vq=    0KB sq=    0B f=0/0   
   9.26 A-V: -0.230 fd=   0 aq= 2140KB vq=    0KB sq=    0B f=0/0   
   9.29 A-V: -0.230 fd=   0 aq= 2140KB vq=    0KB sq=    0B f=0/0   
   9.31 A-V: -0.238 fd=   0 aq= 2139KB vq=    0KB sq=    0B f=0/0   
   9.34 A-V: -0.238 fd=   0 aq= 2138KB vq=    0KB sq=    0B f=0/0   
   9.37 A-V: -0.235 fd=   0 aq= 2138KB vq=    0KB sq=    0B f=0/0   
   9.40 A-V: -0.235 fd=   0 aq= 2137KB vq=    0KB sq=    0B f=0/0   
   9.43 A-V: -0.236 fd=   0 aq= 2137KB vq=    0KB sq=    0B f=0/0   
   9.46 A-V: -0.242 fd=   0 aq= 2136KB vq=    0KB sq=    0B f=0/0   
   9.49 A-V: -0.241 fd=   0 aq= 2136KB vq=    0KB sq=    0B f=0/0   
   9.52 A-V: -0.239 fd=   0 aq= 2135KB vq=    0KB sq=    0B f=0/0   
   9.55 A-V: -0.238 fd=   0 aq= 2134KB vq=    0KB sq=    0B f=0/0   
   9.59 A-V: -0.225 fd=   0 aq= 2134KB vq=    0KB sq=    0B f=0/0   
   9.62 A-V: -0.235 fd=   0 aq= 2133KB vq=    0KB sq=    0B f=0/0   
   9.65 A-V: -0.232 fd=   0 aq= 2132KB vq=    0KB sq=    0B f=0/0   
   9.68 A-V: -0.232 fd=   0 aq= 2132KB vq=    0KB sq=    0B f=0/0   
   9.71 A-V: -0.229 fd=   0 aq= 2131KB vq=    0KB sq=    0B f=0/0   
   9.74 A-V: -0.229 fd=   0 aq= 2131KB vq=    0KB sq=    0B f=0/0   
   9.76 A-V: -0.237 fd=   0 aq= 2131KB vq=    0KB sq=    0B f=0/0   
   9.79 A-V: -0.236 fd=   0 aq= 2130KB vq=    0KB sq=    0B f=0/0   
   9.83 A-V: -0.234 fd=   0 aq= 2129KB vq=    0KB sq=    0B f=0/0   
   9.86 A-V: -0.233 fd=   0 aq= 2128KB vq=    0KB sq=    0B f=0/0   
   9.89 A-V: -0.231 fd=   0 aq= 2128KB vq=    0KB sq=    0B f=0/0   
   9.92 A-V: -0.230 fd=   0 aq= 2127KB vq=    0KB sq=    0B f=0/0   
   9.94 A-V: -0.240 fd=   0 aq= 2127KB vq=    0KB sq=    0B f=0/0   
   9.97 A-V: -0.237 fd=   0 aq= 2126KB vq=    0KB sq=    0B f=0/0   
  10.00 A-V: -0.237 fd=   0 aq= 2126KB vq=    0KB sq=    0B f=0/0   
  10.04 A-V: -0.234 fd=   0 aq= 2125KB vq=    0KB sq=    0B f=0/0   
  10.07 A-V: -0.234 fd=   0 aq= 2125KB vq=    0KB sq=    0B f=0/0   
  10.09 A-V: -0.242 fd=   0 aq= 2124KB vq=    0KB sq=    0B f=0/0   
  10.12 A-V: -0.241 fd=   0 aq= 2123KB vq=    0KB sq=    0B f=0/0   
  10.15 A-V: -0.239 fd=   0 aq= 2123KB vq=    0KB sq=    0B f=0/0   
  10.18 A-V: -0.238 fd=   0 aq= 2122KB vq=    0KB sq=    0B f=0/0   
  10.22 A-V: -0.225 fd=   0 aq= 2121KB vq=    0KB sq=    0B f=0/0   
  10.25 A-V: -0.235 fd=   0 aq= 2121KB vq=    0KB sq=    0B f=0/0   
  10.28 A-V: -0.233 fd=   0 aq= 2121KB vq=    0KB sq=    0B f=0/0   
  10.31 A-V: -0.232 fd=   0 aq= 2120KB vq=    0KB sq=    0B f=0/0   
  10.34 A-V: -0.230 fd=   0 aq= 2120KB vq=    0KB sq=    0B f=0/0   
  10.37 A-V: -0.229 fd=   0 aq= 2119KB vq=    0KB sq=    0B f=0/0   
  10.39 A-V: -0.237 fd=   0 aq= 2118KB vq=    0KB sq=    0B f=0/0   
  10.42 A-V: -0.237 fd=   0 aq= 2118KB vq=    0KB sq=    0B f=0/0   
  10.46 A-V: -0.234 fd=   0 aq= 2117KB vq=    0KB sq=    0B f=0/0   
  10.49 A-V: -0.233 fd=   0 aq= 2117KB vq=    0KB sq=    0B f=0/0   
  10.52 A-V: -0.231 fd=   0 aq= 2116KB vq=    0KB sq=    0B f=0/0   
  10.55 A-V: -0.230 fd=   0 aq= 2116KB vq=    0KB sq=    0B f=0/0   
  10.57 A-V: -0.240 fd=   0 aq= 2115KB vq=    0KB sq=    0B f=0/0   
  10.60 A-V: -0.238 fd=   0 aq= 2115KB vq=    0KB sq=    0B f=0/0   
  10.63 A-V: -0.237 fd=   0 aq= 2114KB vq=    0KB sq=    0B f=0/0   
  10.66 A-V: -0.235 fd=   0 aq= 2113KB vq=    0KB sq=    0B f=0/0   
  10.70 A-V: -0.234 fd=   0 aq= 2112KB vq=    0KB sq=    0B f=0/0   
  10.72 A-V: -0.242 fd=   0 aq= 2112KB vq=    0KB sq=    0B f=0/0   
  10.75 A-V: -0.241 fd=   0 aq= 2112KB vq=    0KB sq=    0B f=0/0   
  10.78 A-V: -0.239 fd=   0 aq= 2111KB vq=    0KB sq=    0B f=0/0   
  10.81 A-V: -0.239 fd=   0 aq= 2111KB vq=    0KB sq=    0B f=0/0   
  10.84 A-V: -0.236 fd=   0 aq= 2110KB vq=    0KB sq=    0B f=0/0   
  10.88 A-V: -0.225 fd=   0 aq= 2109KB vq=    0KB sq=    0B f=0/0   
  10.91 A-V: -0.233 fd=   0 aq= 2109KB vq=    0KB sq=    0B f=0/0   
  10.94 A-V: -0.232 fd=   0 aq= 2108KB vq=    0KB sq=    0B f=0/0   
  10.97 A-V: -0.230 fd=   0 aq= 2107KB vq=    0KB sq=    0B f=0/0   
  11.00 A-V: -0.229 fd=   0 aq= 2107KB vq=    0KB sq=    0B f=0/0   
  11.03 A-V: -0.229 fd=   0 aq= 2107KB vq=    0KB sq=    0B f=0/0   
  11.05 A-V: -0.237 fd=   0 aq= 2106KB vq=    0KB sq=    0B f=0/0   
  11.08 A-V: -0.236 fd=   0 aq= 2105KB vq=    0KB sq=    0B f=0/0   
  11.12 A-V: -0.233 fd=   0 aq= 2105KB vq=    0KB sq=    0B f=0/0   
  11.15 A-V: -0.233 fd=   0 aq= 2104KB vq=    0KB sq=    0B f=0/0   
  11.18 A-V: -0.230 fd=   0 aq= 2103KB vq=    0KB sq=    0B f=0/0   
  11.20 A-V: -0.239 fd=   0 aq= 2103KB vq=    0KB sq=    0B f=0/0   
  11.23 A-V: -0.238 fd=   0 aq= 2102KB vq=    0KB sq=    0B f=0/0   
  11.26 A-V: -0.237 fd=   0 aq= 2102KB vq=    0KB sq=    0B f=0/0   
  11.29 A-V: -0.235 fd=   0 aq= 2102KB vq=    0KB sq=    0B f=0/0   
  11.33 A-V: -0.234 fd=   0 aq= 2101KB vq=    0KB sq=    0B f=0/0   
  11.36 A-V: -0.234 fd=   0 aq= 2101KB vq=    0KB sq=    0B f=0/0   
  11.38 A-V: -0.242 fd=   0 aq= 2100KB vq=    0KB sq=    0B f=0/0   
  11.41 A-V: -0.241 fd=   0 aq= 2099KB vq=    0KB sq=    0B f=0/0   
  11.44 A-V: -0.238 fd=   0 aq= 2098KB vq=    0KB sq=    0B f=0/0   
  11.47 A-V: -0.238 fd=   0 aq= 2098KB vq=    0KB sq=    0B f=0/0   
  11.51 A-V: -0.225 fd=   0 aq= 2097KB vq=    0KB sq=    0B f=0/0   
  11.54 A-V: -0.235 fd=   0 aq= 2097KB vq=    0KB sq=    0B f=0/0   
  11.57 A-V: -0.232 fd=   0 aq= 2096KB vq=    0KB sq=    0B f=0/0   
  11.60 A-V: -0.232 fd=   0 aq= 2096KB vq=    0KB sq=    0B f=0/0   
  11.63 A-V: -0.229 fd=   0 aq= 2095KB vq=    0KB sq=    0B f=0/0   
  11.66 A-V: -0.229 fd=   0 aq= 2094KB vq=    0KB sq=    0B f=0/0   
  11.68 A-V: -0.237 fd=   0 aq= 2094KB vq=    0KB sq=    0B f=0/0   
  11.71 A-V: -0.236 fd=   0 aq= 2093KB vq=    0KB sq=    0B f=0/0   
  11.75 A-V: -0.234 fd=   0 aq= 2093KB vq=    0KB sq=    0B f=0/0   
  11.78 A-V: -0.233 fd=   0 aq= 2092KB vq=    0KB sq=    0B f=0/0   
  11.81 A-V: -0.231 fd=   0 aq= 2092KB vq=    0KB sq=    0B f=0/0   
  11.84 A-V: -0.240 fd=   0 aq= 2091KB vq=    0KB sq=    0B f=0/0   
  11.87 A-V: -0.238 fd=   0 aq= 2091KB vq=    0KB sq=    0B f=0/0   
  11.90 A-V: -0.237 fd=   0 aq= 2090KB vq=    0KB sq=    0B f=0/0   
  11.94 A-V: -0.235 fd=   0 aq= 2089KB vq=    0KB sq=    0B f=0/0   
  11.97 A-V: -0.234 fd=   0 aq= 2089KB vq=    0KB sq=    0B f=0/0   
  12.00 A-V: -0.234 fd=   0 aq= 2088KB vq=    0KB sq=    0B f=0/0   
  12.02 A-V: -0.241 fd=   0 aq= 2088KB vq=    0KB sq=    0B f=0/0   
  12.05 A-V: -0.239 fd=   0 aq= 2087KB vq=    0KB sq=    0B f=0/0   
  12.09 A-V: -0.238 fd=   0 aq= 2087KB vq=    0KB sq=    0B f=0/0   
  12.12 A-V: -0.238 fd=   0 aq= 2086KB vq=    0KB sq=    0B f=0/0   
  12.16 A-V: -0.225 fd=   0 aq= 2085KB vq=    0KB sq=    0B f=0/0   
  12.18 A-V: -0.233 fd=   0 aq= 2084KB vq=    0KB sq=    0B f=0/0   
  12.21 A-V: -0.232 fd=   0 aq= 2084KB vq=    0KB sq=    0B f=0/0   
  12.25 A-V: -0.230 fd=   0 aq= 2083KB vq=    0KB sq=    0B f=0/0   
  12.28 A-V: -0.229 fd=   0 aq= 2083KB vq=    0KB sq=    0B f=0/0   
  12.31 A-V: -0.229 fd=   0 aq= 2083KB vq=    0KB sq=    0B f=0/0   
  12.33 A-V: -0.236 fd=   0 aq= 2082KB vq=    0KB sq=    0B f=0/0   
  12.36 A-V: -0.236 fd=   0 aq= 2081KB vq=    0KB sq=    0B f=0/0   
  12.40 A-V: -0.233 fd=   0 aq= 2080KB vq=    0KB sq=    0B f=0/0   
  12.43 A-V: -0.233 fd=   0 aq= 2080KB vq=    0KB sq=    0B f=0/0   
  12.46 A-V: -0.230 fd=   0 aq= 2079KB vq=    0KB sq=    0B f=0/0   
  12.49 A-V: -0.230 fd=   0 aq= 2079KB vq=    0KB sq=    0B f=0/0   
  12.51 A-V: -0.238 fd=   0 aq= 2078KB vq=    0KB sq=    0B f=0/0   
  12.55 A-V: -0.237 fd=   0 aq= 2078KB vq=    0KB sq=    0B f=0/0   
  12.58 A-V: -0.235 fd=   0 aq= 2077KB vq=    0KB sq=    0B f=0/0   
  12.61 A-V: -0.234 fd=   0 aq= 2076KB vq=    0KB sq=    0B f=0/0   
  12.63 A-V: -0.242 fd=   0 aq= 2076KB vq=    0KB sq=    0B f=0/0   
  12.66 A-V: -0.242 fd=   0 aq= 2076KB vq=    0KB sq=    0B f=0/0   
  12.70 A-V: -0.239 fd=   0 aq= 2075KB vq=    0KB sq=    0B f=0/0   
  12.73 A-V: -0.238 fd=   0 aq= 2074KB vq=    0KB sq=    0B f=0/0   
  12.76 A-V: -0.236 fd=   0 aq= 2073KB vq=    0KB sq=    0B f=0/0   
  12.80 A-V: -0.225 fd=   0 aq= 2073KB vq=    0KB sq=    0B f=0/0   
  12.83 A-V: -0.233 fd=   0 aq= 2073KB vq=    0KB sq=    0B f=0/0   
  12.86 A-V: -0.232 fd=   0 aq= 2072KB vq=    0KB sq=    0B f=0/0   
  12.89 A-V: -0.230 fd=   0 aq= 2071KB vq=    0KB sq=    0B f=0/0   
  12.92 A-V: -0.229 fd=   0 aq= 2071KB vq=    0KB sq=    0B f=0/0   
  12.95 A-V: -0.229 fd=   0 aq= 2070KB vq=    0KB sq=    0B f=0/0   
  12.98 A-V: -0.236 fd=   0 aq= 2069KB vq=    0KB sq=    0B f=0/0   
  13.01 A-V: -0.235 fd=   0 aq= 2069KB vq=    0KB sq=    0B f=0/0   
  13.04 A-V: -0.233 fd=   0 aq= 2068KB vq=    0KB sq=    0B f=0/0   
  13.07 A-V: -0.233 fd=   0 aq= 2068KB vq=    0KB sq=    0B f=0/0   
  13.11 A-V: -0.230 fd=   0 aq= 2067KB vq=    0KB sq=    0B f=0/0   
  13.13 A-V: -0.240 fd=   0 aq= 2067KB vq=    0KB sq=    0B f=0/0   
  13.16 A-V: -0.238 fd=   0 aq= 2066KB vq=    0KB sq=    0B f=0/0   
  13.19 A-V: -0.237 fd=   0 aq= 2065KB vq=    0KB sq=    0B f=0/0   
  13.23 A-V: -0.234 fd=   0 aq= 2065KB vq=    0KB sq=    0B f=0/0   
  13.26 A-V: -0.233 fd=   0 aq= 2064KB vq=    0KB sq=    0B f=0/0   
  13.28 A-V: -0.242 fd=   0 aq= 2064KB vq=    0KB sq=    0B f=0/0   
  13.32 A-V: -0.240 fd=   0 aq= 2063KB vq=    0KB sq=    0B f=0/0   
  13.35 A-V: -0.239 fd=   0 aq= 2063KB vq=    0KB sq=    0B f=0/0   
  13.38 A-V: -0.238 fd=   0 aq= 2062KB vq=    0KB sq=    0B f=0/0   
  13.42 A-V: -0.225 fd=   0 aq= 2061KB vq=    0KB sq=    0B f=0/0   
  13.44 A-V: -0.235 fd=   0 aq= 2061KB vq=    0KB sq=    0B f=0/0   
  13.47 A-V: -0.233 fd=   0 aq= 2060KB vq=    0KB sq=    0B f=0/0   
  13.50 A-V: -0.232 fd=   0 aq= 2059KB vq=    0KB sq=    0B f=0/0   
  13.54 A-V: -0.230 fd=   0 aq= 2059KB vq=    0KB sq=    0B f=0/0   
  13.57 A-V: -0.229 fd=   0 aq= 2059KB vq=    0KB sq=    0B f=0/0   
  13.60 A-V: -0.228 fd=   0 aq= 2058KB vq=    0KB sq=    0B f=0/0   
  13.62 A-V: -0.236 fd=   0 aq= 2058KB vq=    0KB sq=    0B f=0/0   
  13.65 A-V: -0.236 fd=   0 aq= 2057KB vq=    0KB sq=    0B f=0/0   
  13.68 A-V: -0.233 fd=   0 aq= 2056KB vq=    0KB sq=    0B f=0/0   
  13.71 A-V: -0.233 fd=   0 aq= 2056KB vq=    0KB sq=    0B f=0/0   
  13.75 A-V: -0.230 fd=   0 aq= 2055KB vq=    0KB sq=    0B f=0/0   
  13.77 A-V: -0.240 fd=   0 aq= 2054KB vq=    0KB sq=    0B f=0/0   
  13.81 A-V: -0.237 fd=   0 aq= 2054KB vq=    0KB sq=    0B f=0/0   
  13.84 A-V: -0.237 fd=   0 aq= 2054KB vq=    0KB sq=    0B f=0/0   
  13.88 A-V: -0.234 fd=   0 aq= 2053KB vq=    0KB sq=    0B f=0/0   
  13.92 A-V: -0.234 fd=   0 aq= 2052KB vq=    0KB sq=    0B f=0/0   
  13.94 A-V: -0.241 fd=   0 aq= 2051KB vq=    0KB sq=    0B f=0/0   
  13.98 A-V: -0.239 fd=   0 aq= 2051KB vq=    0KB sq=    0B f=0/0   
  14.01 A-V: -0.238 fd=   0 aq= 2050KB vq=    0KB sq=    0B f=0/0   
  14.04 A-V: -0.236 fd=   0 aq= 2049KB vq=    0KB sq=    0B f=0/0   
  14.09 A-V: -0.225 fd=   0 aq= 2049KB vq=    0KB sq=    0B f=0/0   
  14.11 A-V: -0.233 fd=   0 aq= 2048KB vq=    0KB sq=    0B f=0/0   
  14.15 A-V: -0.232 fd=   0 aq= 2047KB vq=    0KB sq=    0B f=0/0   
  14.19 A-V: -0.229 fd=   0 aq= 2047KB vq=    0KB sq=    0B f=0/0   
  14.23 A-V: -0.228 fd=   0 aq= 2046KB vq=    0KB sq=    0B f=0/0   
  14.25 A-V: -0.237 fd=   0 aq= 2046KB vq=    0KB sq=    0B f=0/0   
  14.28 A-V: -0.236 fd=   0 aq= 2045KB vq=    0KB sq=    0B f=0/0   
  14.31 A-V: -0.234 fd=   0 aq= 2044KB vq=    0KB sq=    0B f=0/0   
  14.34 A-V: -0.233 fd=   0 aq= 2044KB vq=    0KB sq=    0B f=0/0   
  14.37 A-V: -0.232 fd=   0 aq= 2044KB vq=    0KB sq=    0B f=0/0   
  14.40 A-V: -0.230 fd=   0 aq= 2043KB vq=    0KB sq=    0B f=0/0   
  14.43 A-V: -0.239 fd=   0 aq= 2042KB vq=    0KB sq=    0B f=0/0   
  14.46 A-V: -0.237 fd=   0 aq= 2042KB vq=    0KB sq=    0B f=0/0   
  14.49 A-V: -0.236 fd=   0 aq= 2041KB vq=    0KB sq=    0B f=0/0   
  14.52 A-V: -0.234 fd=   0 aq= 2040KB vq=    0KB sq=    0B f=0/0   
  14.55 A-V: -0.233 fd=   0 aq= 2040KB vq=    0KB sq=    0B f=0/0   
  14.57 A-V: -0.241 fd=   0 aq= 2039KB vq=    0KB sq=    0B f=0/0   
  14.61 A-V: -0.240 fd=   0 aq= 2039KB vq=    0KB sq=    0B f=0/0   
  14.64 A-V: -0.238 fd=   0 aq= 2038KB vq=    0KB sq=    0B f=0/0   
  14.67 A-V: -0.238 fd=   0 aq= 2038KB vq=    0KB sq=    0B f=0/0   
  14.72 A-V: -0.225 fd=   0 aq= 2037KB vq=    0KB sq=    0B f=0/0   
  14.74 A-V: -0.235 fd=   0 aq= 2036KB vq=    0KB sq=    0B f=0/0   
  14.77 A-V: -0.232 fd=   0 aq= 2036KB vq=    0KB sq=    0B f=0/0   
  14.80 A-V: -0.231 fd=   0 aq= 2035KB vq=    0KB sq=    0B f=0/0   
  14.83 A-V: -0.229 fd=   0 aq= 2034KB vq=    0KB sq=    0B f=0/0   
  14.86 A-V: -0.228 fd=   0 aq= 2034KB vq=    0KB sq=    0B f=0/0   
  14.88 A-V: -0.238 fd=   0 aq= 2034KB vq=    0KB sq=    0B f=0/0   
  14.92 A-V: -0.236 fd=   0 aq= 2033KB vq=    0KB sq=    0B f=0/0   
  14.95 A-V: -0.235 fd=   0 aq= 2033KB vq=    0KB sq=    0B f=0/0   
  14.98 A-V: -0.232 fd=   0 aq= 2032KB vq=    0KB sq=    0B f=0/0   
  15.01 A-V: -0.232 fd=   0 aq= 2031KB vq=    0KB sq=    0B f=0/0   
  15.04 A-V: -0.230 fd=   0 aq= 2031KB vq=    0KB sq=    0B f=0/0   
  15.06 A-V: -0.239 fd=   0 aq= 2030KB vq=    0KB sq=    0B f=0/0   
  15.09 A-V: -0.237 fd=   0 aq= 2030KB vq=    0KB sq=    0B f=0/0   
  15.13 A-V: -0.236 fd=   0 aq= 2029KB vq=    0KB sq=    0B f=0/0   
  15.16 A-V: -0.234 fd=   0 aq= 2029KB vq=    0KB sq=    0B f=0/0   
  15.19 A-V: -0.233 fd=   0 aq= 2028KB vq=    0KB sq=    0B f=0/0   
  15.21 A-V: -0.243 fd=   0 aq= 2028KB vq=    0KB sq=    0B f=0/0   
  15.24 A-V: -0.241 fd=   0 aq= 2027KB vq=    0KB sq=    0B f=0/0   
  15.28 A-V: -0.238 fd=   0 aq= 2026KB vq=    0KB sq=    0B f=0/0   
  15.31 A-V: -0.238 fd=   0 aq= 2025KB vq=    0KB sq=    0B f=0/0   
  15.35 A-V: -0.225 fd=   0 aq= 2025KB vq=    0KB sq=    0B f=0/0   
  15.37 A-V: -0.235 fd=   0 aq= 2025KB vq=    0KB sq=    0B f=0/0   
  15.41 A-V: -0.232 fd=   0 aq= 2024KB vq=    0KB sq=    0B f=0/0   
  15.44 A-V: -0.231 fd=   0 aq= 2023KB vq=    0KB sq=    0B f=0/0   
  15.47 A-V: -0.229 fd=   0 aq= 2022KB vq=    0KB sq=    0B f=0/0   
  15.50 A-V: -0.228 fd=   0 aq= 2022KB vq=    0KB sq=    0B f=0/0   
  15.52 A-V: -0.238 fd=   0 aq= 2022KB vq=    0KB sq=    0B f=0/0   
  15.55 A-V: -0.236 fd=   0 aq= 2021KB vq=    0KB sq=    0B f=0/0   
  15.58 A-V: -0.235 fd=   0 aq= 2020KB vq=    0KB sq=    0B f=0/0   
  15.62 A-V: -0.232 fd=   0 aq= 2020KB vq=    0KB sq=    0B f=0/0   
  15.65 A-V: -0.232 fd=   0 aq= 2019KB vq=    0KB sq=    0B f=0/0   
  15.68 A-V: -0.230 fd=   0 aq= 2019KB vq=    0KB sq=    0B f=0/0   
  15.70 A-V: -0.240 fd=   0 aq= 2018KB vq=    0KB sq=    0B f=0/0   
  15.73 A-V: -0.237 fd=   0 aq= 2018KB vq=    0KB sq=    0B f=0/0   
  15.78 A-V: -0.236 fd=   0 aq= 2017KB vq=    0KB sq=    0B f=0/0   
  15.81 A-V: -0.233 fd=   0 aq= 2016KB vq=    0KB sq=    0B f=0/0   
  15.84 A-V: -0.243 fd=   0 aq= 2015KB vq=    0KB sq=    0B f=0/0   
  15.87 A-V: -0.241 fd=   0 aq= 2015KB vq=    0KB sq=    0B f=0/0   
  15.91 A-V: -0.240 fd=   0 aq= 2015KB vq=    0KB sq=    0B f=0/0   
  15.95 A-V: -0.238 fd=   0 aq= 2014KB vq=    0KB sq=    0B f=0/0   
  15.99 A-V: -0.225 fd=   0 aq= 2013KB vq=    0KB sq=    0B f=0/0   
  16.02 A-V: -0.234 fd=   0 aq= 2012KB vq=    0KB sq=    0B f=0/0   
  16.05 A-V: -0.232 fd=   0 aq= 2011KB vq=    0KB sq=    0B f=0/0   
  16.08 A-V: -0.231 fd=   0 aq= 2011KB vq=    0KB sq=    0B f=0/0   
  16.11 A-V: -0.229 fd=   0 aq= 2010KB vq=    0KB sq=    0B f=0/0   
  16.14 A-V: -0.228 fd=   0 aq= 2010KB vq=    0KB sq=    0B f=0/0   
  16.16 A-V: -0.238 fd=   0 aq= 2010KB vq=    0KB sq=    0B f=0/0   
  16.20 A-V: -0.235 fd=   0 aq= 2009KB vq=    0KB sq=    0B f=0/0   
  16.23 A-V: -0.235 fd=   0 aq= 2008KB vq=    0KB sq=    0B f=0/0   
  16.26 A-V: -0.232 fd=   0 aq= 2007KB vq=    0KB sq=    0B f=0/0   
  16.30 A-V: -0.232 fd=   0 aq= 2007KB vq=    0KB sq=    0B f=0/0   
  16.32 A-V: -0.240 fd=   0 aq= 2006KB vq=    0KB sq=    0B f=0/0   
  16.35 A-V: -0.239 fd=   0 aq= 2006KB vq=    0KB sq=    0B f=0/0   
  16.39 A-V: -0.236 fd=   0 aq= 2005KB vq=    0KB sq=    0B f=0/0   
  16.42 A-V: -0.236 fd=   0 aq= 2005KB vq=    0KB sq=    0B f=0/0   
  16.45 A-V: -0.233 fd=   0 aq= 2004KB vq=    0KB sq=    0B f=0/0   
  16.48 A-V: -0.233 fd=   0 aq= 2004KB vq=    0KB sq=    0B f=0/0   
  16.50 A-V: -0.241 fd=   0 aq= 2003KB vq=    0KB sq=    0B f=0/0   
  16.53 A-V: -0.241 fd=   0 aq= 2003KB vq=    0KB sq=    0B f=0/0   
  16.56 A-V: -0.238 fd=   0 aq= 2002KB vq=    0KB sq=    0B f=0/0   
  16.60 A-V: -0.237 fd=   0 aq= 2001KB vq=    0KB sq=    0B f=0/0   
  16.64 A-V: -0.225 fd=   0 aq= 2001KB vq=    0KB sq=    0B f=0/0   
  16.66 A-V: -0.234 fd=   0 aq= 2000KB vq=    0KB sq=    0B f=0/0   
  16.69 A-V: -0.232 fd=   0 aq= 2000KB vq=    0KB sq=    0B f=0/0   
  16.72 A-V: -0.231 fd=   0 aq= 1999KB vq=    0KB sq=    0B f=0/0   
  16.75 A-V: -0.229 fd=   0 aq= 1998KB vq=    0KB sq=    0B f=0/0   
  16.79 A-V: -0.228 fd=   0 aq= 1998KB vq=    0KB sq=    0B f=0/0   
  16.81 A-V: -0.236 fd=   0 aq= 1997KB vq=    0KB sq=    0B f=0/0   
  16.84 A-V: -0.235 fd=   0 aq= 1996KB vq=    0KB sq=    0B f=0/0   
  16.87 A-V: -0.235 fd=   0 aq= 1996KB vq=    0KB sq=    0B f=0/0   
  16.91 A-V: -0.232 fd=   0 aq= 1996KB vq=    0KB sq=    0B f=0/0   
